id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20192039,"

যেকোনো পরিস্থিতি মোকাবেলায় সশস্ত্র বাহিনীকে সক্ষম করে তোলা হচ্ছে : প্রধানমন্ত্রী
",0.003467559193065,40.0,0.5455040496773647,54.55040496773647
20192076,"

এটিএম আজহারুল ইসলামের সহধর্মিনী শামসুন্নাহার ইসলামের জানাযা সম্পন্ন
",0.0034625055380838,41.0,0.5446016186732275,54.46016186732275
20046969,বেইলি রোডে আগুনে নিহত ৪৩ জনের লাশ বুঝে পেলেন স্বজনরা,0.003399279095861499,42.0,0.5333112749606187,53.33112749606187
20191981,"

শ্রমিক আন্দোলনে সৎ ও দক্ষ নেতৃত্ব অপরিহার্য : শামসুল ইসলাম
",0.0033630729674179,43.0,0.5268459477926934,52.68459477926935
20192048,"

বিদ্যুৎ-গ্যাসের অযৌক্তিক মূল্যবৃদ্ধির প্রতিবাদে নারায়ণগঞ্জে জামায়াতের বিক্ষোভ
",0.003358816846654399,44.0,0.5260859324476367,52.60859324476367
20045801,মিজানুল হক লিটনের রুহের মাগফিরাত কামনায় দোয়া মাহফিল,0.0033556029037412997,45.0,0.5255120187671228,52.551201876712284
20191920,"

১০ সপ্তাহের ভুলের খেসারত আমাকে সারাজীবন দিতে হবে- অধ্যাপক ইউনূস
",0.0033047009324417,46.0,0.5164224554227042,51.642245542270416
20045833,দীর্ঘ কোভিড থেকে মুক্তি পাওয়ার পর মস্তিষ্কে দেখা দিচ্ছে ‘ব্রেন ফগ’,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20045834,চার মাস পর মুক্তি পেলেন বিএনপি নেতা জহির উদ্দিন স্বপন,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190988,"

গ্রেফতার ছাড়া মালয়েশিয়া থেকে অবৈধ প্রবাসীদের দেশে ফেরার সুযোগ
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191666,"

কাজ না পেয়ে ক্ষুধা আর চিকিৎসার অভাবে মারা গেলেন মালয়েশিয়া প্রবাসী
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191545,"

ফতুল্লায় ইজিবাইকের ধাক্কায় নিহত কিশোরের পরিচয় খুঁজছে পুলিশ
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191389,"

ব্রাজিলে ডেঙ্গু জ্বরে আক্রান্তের সংখ্যা ১০ লাখ ছাড়িয়েছে
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191409,"

রাশিয়া ইয়ার্স ক্ষেপণাস্ত্র উৎক্ষেপণের বিষয়টি যুক্তরাষ্ট্রকে অবহিত করেছে : পেন্টাগন
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191656,"

বকেয়া বেতনের দাবিতে গার্মেন্টস শ্রমিকদের সড়ক অবরোধ ও বিক্ষোভ
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190968,"

দ্রব্যমূল্য বৃদ্ধির সাথে আ’লীগের কর্তাব্যক্তিরা জড়িত : কর্নেল অলি
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190543,"

  তিতাসের কানাইনগরে মুক্তিযোদ্ধা আফাজ উদ্দিনের বাড়িতে দোয়া মাহফিল
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191588,"

এবার গাউসুল আজম মার্কেটে আগুন, নিয়ন্ত্রণে আনলো ফায়ার সার্ভিস
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190818,"

 ইমারত নির্মাণ বিধিমালা না মানায় অগ্নিকাণ্ডে এত হতাহত : ব্যারিস্টার তাপস
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191705,"

গাজীপুরে ট্রেনে কাটা পড়ে পোশাক শ্রমিকসহ নিহত ২
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190699,"

 কালুরঘাটে কর্ণফুলী রেলওয়ে নতুন সেতু প্রকল্প আরো একধাপ এগিয়েছে
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20047102,দেশে বছরে আড়াই লাখ মানুষ হৃদরোগে মারা যায়,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191171,"

অনন্ত আম্বানির প্রিওয়েডিংয়ে রিহানা, পারিশ্রমিক ৫ মিলিয়ন ডলার!
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191179,"

উপাত্ত নিরাপত্তা : চীনা হুমকি প্রতিরোধে বাইডেনের নির্বাহী আদেশ
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20046962,জীবনের শেষদিনও পাঠকের হাতে পত্রিকা তুলে দিয়েছেন হেকিম চৌধুরী,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190843,"

বীমা দিবসে ভাণ্ডারিয়ায় আকিজ তাকাফুল লাইফ ইন্স্যুরেন্সের র‌্যালি 
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190853,"

ডিজিটাল পেমেন্ট সমাধানে স্ট্যান্ডার্ড চার্টার্ড ব্যাংক ও শপঅ্যাপের চুক্তি
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20045894,তানভীর আহমেদ এনভয় টেক্সটাইলস লিমিটেডের ব্যবস্থাপনা পরিচালক নির্বাচিত,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20045878,গ্রিনের মহাকাব্যিক ইনিংসের পর বোলারদের দাপটে চালকের আসনে অস্ট্রেলিয়া,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190859,"

ড্যাফোডিল ভার্সিটির সাথে সম্পর্ক স্থাপনে আগ্রহী ইউকে প্রতিনিধিদল
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190714,"

 নন্দীগ্রামে সরিষা ক্ষেত থেকে উদ্ধার হওয়া লাশের পরিচয় পাওয়া গেছে
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20190891,"

 গুগলের বিরুদ্ধে মামলা ইউরোপের ১৩ দেশের ৩২টি মিডিয়াগোষ্ঠীর
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191751,"

গফরগাঁওয়ে বুদ্ধি প্রতিবন্ধী ধর্ষণের পর অন্তঃসত্ত্বা, মামলা তুলে নেয়ার হুমকি
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191710,"

নারায়ণগঞ্জে পিকনিকের বাস দুর্ঘটনায় নিহত ১, আহত ২২
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191375,"

এককভাবে ২০৩৪ ফুটবল বিশ্বকাপ আয়োজন করতে চায় : সৌদি আরব
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191824,"

ইউক্রেন প্রশ্নে ইতালীর প্রধানমন্ত্রীর অবস্থানকে স্বাগত জানালেন বাইডেন
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191485,"

পাকিস্তানের প্রেসিডেন্ট নির্বাচন : জারদারির বিরুদ্ধে আচাকজাইকে প্রার্থী করলেন ইমরান
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191762,"

ত্রয়োদশ আন্তঃস্কুল বাংলা অলিম্পিয়াডে পুরস্কৃত দেড় শতাধিক শিক্ষার্থী
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20045885,আইপিএল-এ দল পাওয়া ছেলেকে নিয়ে বড় স্বপ্ন নিরাপত্তাকর্মী বাবার,0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191474,"

তরুণদের জন্যে সামাজিক যোগাযোগ মাধ্যম নিষিদ্ধ : ফ্লোরিডার গভর্নর
",0.003301692117209599,47.0,0.5158851713854541,51.588517138545406
20191974,"

চট্টগ্রামে ২৩ দিনের বইমেলা শেষ, বিক্রি হলো কত টাকার বই?
",0.0032968783193635,80.0,0.5150255716620602,51.50255716620602
20190926,"
অগ্নিঝরা মার্চ 
ঢাবি বটতলায় ওড়ে লাল-সবুজের পতাকা
",0.0032894561117715994,81.0,0.5137001882959638,51.370018829596376
20190833,"

শেষ দিনও পাঠকের হাতে পত্রিকা তুলে দিয়েছেন লোকমান হেকিম
",0.0032731863272938994,82.0,0.5107948934157386,51.07948934157386
20191859,"

জিএসটি ভর্তি পরীক্ষার জন্য জমা পড়েছে তিন লাখ আবেদন
",0.0032561204612461996,83.0,0.5077474422756851,50.77474422756851
20191911,"

ফিলিস্তিনি বন্দীকে বুলডোজার চালিয়ে হত্যা করল ইসরাইলি বাহিনী
",0.003250172984014899,84.0,0.506685401461682,50.6685401461682
20044940,আর্জেন্টিনার বিশ্বকাপজয়ী ফুটবলারের জার্সি-মেডেল বেচে দিলেন ডিভোর্সি স্ত্রী,0.0032483586863165,85.0,0.5063614223812223,50.636142238122225
20191542,"

ইসরাইলি গণহত্যায় সবুজ সংকেত দিয়েছে যুক্তরাষ্ট্র : ইলহান ওমর
",0.0032449353187272998,86.0,0.5057501117431702,50.57501117431702
20047101,প্রধানমন্ত্রী নির্বাচনে মনোনয়নপত্র জমা দিয়েছেন শেহবাজ ও ওমর আইয়ুব,0.0032377946397760997,87.0,0.5044750009372042,50.44750009372042
20191146,"

খুশি করতে মার্কিন ব্যবসায়ী গ্রুপের সাথে চীনা প্রধানমন্ত্রীর বৈঠক
",0.0032377946397760993,88.0,0.5044750009372041,50.44750009372041
20191250,"

‘অবস্থাদৃষ্টে মনে হচ্ছে সরকার জ্বালানি খাত থেকেই সব লোকসানের ঝাল মেটাতে চাচ্ছে’
",0.0032113133616105995,89.0,0.49974623996427936,49.97462399642794
20191091,"
জামায়াতের শোক 
কারাবন্দী এটিএম আজহারুল ইসলামের স্ত্রীর ইন্তেকাল
",0.0032088810600223996,90.0,0.4993119039495002,49.93119039495002
20191262,"

‘সরকার কোনো প্রকার গণশুনারী ছাড়াই অযৌক্তিকভাবে বিদ্যুতের দাম বৃদ্ধি করেছে’
",0.0031282056826169,91.0,0.4849057044538838,48.49057044538838
20191494,"

বেইলি রোড অগ্নিকাণ্ড : বোনের বিয়ের অনুষ্ঠানে থাকা হলো না পটুয়াখালীর জুয়েলের
",0.0031207214765007,92.0,0.48356925001333795,48.35692500133379
20192004,"

বেইলি রোডে আগুন : পরিচয় মিলেছে মর্গে পড়ে থাকা সেই শিশুর
",0.0031179516164399,93.0,0.4830746361931849,48.30746361931849
20044939,"বিএনপির আন্দোলন শেষ হয়নি, সূচনা হয়েছে: আমীর খসরু",0.0031015716096734003,94.0,0.4801496589224662,48.01496589224662
20044945,লন্ডনে সম্পদের কথা স্বীকার করলেন সাবেক ভূমিমন্ত্রী জাভেদ,0.0030990030124062994,95.0,0.4796909845927787,47.96909845927787
20046964,বেইলি রোডে ভবনে ফায়ার এক্সিট না থাকায় ক্ষোভ প্রধানমন্ত্রীর,0.0030891525415763996,96.0,0.4779319863399659,47.79319863399659
20191368,"

বেইলি রোডে আগুন, মা-মেয়েসহ কুমিল্লার ৬ জন নিহত
",0.0030891525415763996,96.0,0.4779319863399659,47.79319863399659
20044944,ইরাকি ভূখণ্ডে হামলা চালানোর জন্য ক্ষমা চাইলো যুক্তরাষ্ট্র,0.0030317090212519998,98.0,0.46767429880087563,46.76742988008756
20045789,নির্বাচনে কারচুপির অভিযোগ তুলে লাহোরে চলছে পিটিআই’র বিক্ষোভ,0.002965874628554,99.0,0.45591825345741155,45.59182534574116
20044942,বিদ্যুৎসহ দ্রব্যমূল্য বৃদ্ধির প্রতিবাদে এবি পার্টির বিক্ষোভ,0.0029573484136073006,100.0,0.4543957275342011,45.43957275342011
20192118,"

ধামরাইয়ে জাতীয় বীমা দিবসে আলোচনা সভা ও  র‌্যালি
",0.0029082134728909,101.0,0.44562170278303215,44.56217027830321
20191945,"

ক্রিকেটকে ছড়িয়ে দিতে ভারত-পাকিস্তানই ভরসা : ক্রিস গেইল
",0.0029077911642307005,102.0,0.44554629113944,44.554629113944
20191941,"

ফরিদপুরে ট্রাকচাপায় পাঠাও-চালক নিহত, সহকর্মীদের ক্ষোভ
",0.0029005505180919,103.0,0.4442533291960651,44.42533291960651
20045804,নিহত স্বামী-স্ত্রী ও শিশু সন্তানের মরদেহ শনাক্ত,0.0028949372006842992,104.0,0.44325095929081315,44.325095929081314
20045808,দুই সদস্য ছাড়া সব পদেই আওয়ামী লীগ সমর্থকদের জয়,0.0028946595936327002,105.0,0.4432013870087199,44.32013870087199
20191928,"

নারায়ণগঞ্জে ১৫ ঘণ্টায় সড়ক দুর্ঘটনা নিহত ৪
",0.002892222986737699,106.0,0.44276628219544656,44.276628219544655
